area,area_title,area_type,naics,naics_title,i_group,own_code,occ_code,occ_title,o_group,tot_emp,emp_prse,jobs_1000,loc_quotient,pct_total,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual,hourly
30700,"Lincoln, NE",4,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,**,**,**,**,,25.29,52600,3.6,16.77,19.98,23.17,31.57,37.14,34890,41550,48200,65670,77240,,
30700,"Lincoln, NE",4,0,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,**,**,**,**,,24.24,50420,2.6,16.65,19,22.24,27.23,36.43,34640,39530,46250,56650,75780,,
30780,"Little Rock-North Little Rock-Conway, AR",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,1350,3.9,3.845,1.3,,55.03,114460,2.3,33.37,41.4,51.3,65.04,80.95,69410,86110,106710,135290,168370,,
30780,"Little Rock-North Little Rock-Conway, AR",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,9540,5,27.243,0.88,,34.08,70900,1.9,18.84,25.04,32.46,42.14,51.19,39180,52080,67520,87660,106480,,
30780,"Little Rock-North Little Rock-Conway, AR",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,1570,6.9,4.476,1.12,,35.15,73110,2.8,21.49,26.24,33.01,42.96,49.68,44700,54580,68670,89360,103340,,
30780,"Little Rock-North Little Rock-Conway, AR",4,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,330,8.5,0.933,1.09,,37.81,78650,4.7,20.06,28.87,36.27,46.87,58.24,41730,60040,75440,97500,121130,,
30780,"Little Rock-North Little Rock-Conway, AR",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,480,12.3,1.379,1.09,,26.28,54660,2.2,16.92,20.73,25.81,30.78,36.95,35190,43120,53690,64030,76860,,
30780,"Little Rock-North Little Rock-Conway, AR",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,1530,5.3,4.36,0.99,,23.11,48070,2.1,14.7,18.16,22.72,27.79,32.16,30580,37770,47250,57810,66900,,
30780,"Little Rock-North Little Rock-Conway, AR",4,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,500,12.3,1.437,1.38,,44.7,92970,2.9,28.13,33.67,42.94,55.7,64.43,58510,70040,89310,115850,134020,,
30780,"Little Rock-North Little Rock-Conway, AR",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,770,5.5,2.205,0.91,,34.37,71490,2.5,21.9,26.18,32.51,40.2,48.95,45560,54460,67620,83620,101810,,
30780,"Little Rock-North Little Rock-Conway, AR",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,990,8.4,2.83,2.08,,36.45,75810,2.8,23.29,29.76,35.92,42.82,51.5,48440,61890,74720,89070,107120,,
30780,"Little Rock-North Little Rock-Conway, AR",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,2090,16.4,5.966,0.62,,39.81,82810,2,26.39,31.47,38.26,47.23,57.05,54900,65450,79580,98240,118650,,
30780,"Little Rock-North Little Rock-Conway, AR",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,330,6.6,0.944,0.35,,34.04,70800,5.7,14.94,22.92,34.11,42.34,51.74,31070,47680,70950,88070,107620,,
30780,"Little Rock-North Little Rock-Conway, AR",4,0,Cross-industry,cross-industry,1235,17-2061,Computer Hardware Engineers,detailed,40,33.9,0.123,0.27,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
30780,"Little Rock-North Little Rock-Conway, AR",4,0,Cross-industry,cross-industry,1235,25-1021,"Computer Science Teachers, Postsecondary",detailed,70,3.3,0.191,0.88,,*,88910,2.5,*,*,*,*,*,49920,67990,90190,109770,127980,TRUE,
30780,"Little Rock-North Little Rock-Conway, AR",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,610,16.8,1.73,2.59,,16.68,34690,6.4,9.46,12.93,16.64,20.7,23.55,19670,26890,34620,43050,48990,,
30780,"Little Rock-North Little Rock-Conway, AR",4,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,**,**,**,**,,17.26,35900,2.6,14.17,15.76,17.19,18.6,21.19,29480,32790,35750,38690,44080,,
30860,"Logan, UT-ID",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,110,20.2,1.883,0.64,,63.48,132030,4.3,38.31,46.25,57.62,72.51,97.84,79680,96190,119860,150810,203510,,
30860,"Logan, UT-ID",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,1700,8.1,29.54,0.95,,33.74,70180,2.8,14.23,21.44,31.11,43.34,56.6,29600,44590,64710,90150,117730,,
30860,"Logan, UT-ID",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,80,7.1,1.325,0.33,,34.98,72760,2.7,25.82,29.12,34.69,40.28,46.98,53710,60570,72160,83780,97710,,
30860,"Logan, UT-ID",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,50,12.5,0.809,0.64,,27.35,56890,2.4,17.87,20.91,24.28,34.09,38.73,37170,43490,50500,70900,80550,,
30860,"Logan, UT-ID",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,230,8.5,4.001,0.91,,19.93,41460,6.5,10.7,13.12,15.49,22.84,30.54,22260,27300,32230,47500,63530,,
30860,"Logan, UT-ID",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,120,13.9,2.001,0.83,,41.02,85320,7.1,25.4,29.02,36.53,46.02,61.99,52830,60370,75980,95730,128940,,
30860,"Logan, UT-ID",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,130,11.5,2.213,1.63,,33.64,69960,6.8,18.78,23.81,31.34,40.01,46.98,39070,49520,65190,83220,97710,,
30860,"Logan, UT-ID",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,740,12.5,12.801,1.34,,38.96,81050,3.1,20.19,27.62,36.65,48.54,61.74,42000,57460,76220,100960,128410,,
30860,"Logan, UT-ID",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,150,17.4,2.66,0.99,,21.58,44890,3.5,12.66,13.93,17.85,24.98,37.75,26340,28970,37120,51960,78510,,
30860,"Logan, UT-ID",4,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,40,23.2,0.723,0.7,,19.28,40100,2.4,14.15,16.53,19.96,22.48,23.99,29430,34390,41520,46760,49900,,
30860,"Logan, UT-ID",4,0,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,50,28.9,0.836,4.8,,22.84,47510,6,13.03,16.04,20.05,28.77,36.38,27090,33370,41690,59830,75670,,
30980,"Longview, TX",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,90,18.9,0.919,0.31,,63.72,132540,5.8,36.83,44.15,60.62,76.66,94.44,76610,91840,126090,159450,196440,,
30980,"Longview, TX",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,990,12.9,10.507,0.34,,36.39,75680,5.1,17.01,22.57,32.33,45.87,63.26,35380,46940,67250,95420,131590,,
30980,"Longview, TX",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,60,19.5,0.638,0.16,,41.4,86110,5.1,23.01,28.2,37.07,53.31,67.83,47860,58660,77110,110890,141090,,
30980,"Longview, TX",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,**,**,**,**,,22.33,46460,8.8,13.46,15.42,20.68,27.48,36.02,28000,32070,43020,57160,74910,,
30980,"Longview, TX",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,250,16.6,2.638,0.6,,23.46,48790,3,14.64,18.48,22.52,27.63,35.12,30460,38450,46840,57480,73060,,
30980,"Longview, TX",4,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,**,**,**,**,,48.54,100970,5.4,22.94,34.8,47.73,59.59,81.18,47710,72380,99280,123940,168850,,
30980,"Longview, TX",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,140,12.5,1.444,0.6,,37.66,78330,3.7,23.28,28.15,34.76,44.7,57.86,48420,58560,72300,92970,120350,,
30980,"Longview, TX",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,50,24.3,0.536,0.39,,38.72,80530,5.7,26.48,31.3,36.56,45.48,57.27,55070,65100,76050,94600,119120,,
30980,"Longview, TX",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,170,25.1,1.76,0.18,,48.29,100440,4.1,26.91,36.32,47.38,60.52,73.29,55970,75550,98550,125890,152440,,
30980,"Longview, TX",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,40,19.6,0.377,0.14,,27.14,56450,5.6,16.74,19.69,26.78,34.39,37.79,34820,40950,55700,71520,78610,,
30980,"Longview, TX",4,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,350,39.6,3.733,3.61,,20.51,42650,3.2,13.72,15.87,19.4,24.56,29.57,28540,33000,40350,51080,61510,,
31020,"Longview, WA",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,290,11.9,7.625,0.25,,37.9,78820,4.6,19.57,26.3,35.83,46.6,59.33,40700,54690,74520,96930,123410,,
31020,"Longview, WA",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,40,16.4,1.107,0.28,,44.13,91780,5.2,31.61,34.76,38.59,50.85,66.18,65740,72310,80270,105760,137660,,
31020,"Longview, WA",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,90,15.2,2.386,0.54,,30.87,64210,4.1,17.13,22.8,28.89,38.3,48.25,35630,47430,60090,79670,100360,,
31020,"Longview, WA",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,60,17.8,1.504,0.62,,38.76,80610,6.1,21.8,29.13,38.37,46.76,57.68,45340,60600,79800,97270,119970,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,21250,2.6,3.405,1.15,,82.26,171110,0.9,46.91,62.71,77.52,95.84,#,97580,130430,161240,199340,#,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,172880,2,27.706,0.89,,47.23,98240,1.1,23.23,31.37,45.25,60.77,75.75,48330,65240,94130,126400,157560,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,16870,5,2.704,0.67,,50.66,105380,2.4,29.59,38.55,49.01,61.17,75.49,61540,80180,101930,127230,157030,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,2950,6.1,0.473,0.55,,49.91,103810,1.9,27.19,37.08,50.02,62.04,75.09,56560,77130,104040,129030,156190,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,0,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,970,10.9,0.156,0.74,,62.89,130810,2.6,36.67,50.03,61.88,75.68,89.49,76270,104070,128710,157410,186150,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,5880,9.1,0.943,0.75,,33.9,70510,1.9,19.33,25.62,32.29,40.72,52.07,40200,53280,67160,84700,108310,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,24030,4.4,3.852,0.87,,28.56,59410,1,17.86,21.59,26.99,34.03,42.62,37140,44900,56130,70780,88650,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,5710,7.4,0.915,0.88,,56.06,116610,5.1,28.35,38.74,54.38,69.6,81.27,58970,80580,113110,144770,169040,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,11850,6.1,1.899,0.79,,44.83,93250,1.4,26.84,34.15,43.77,54.83,65.73,55820,71040,91040,114050,136720,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,6920,9.6,1.109,0.82,,46.06,95800,1.3,29.45,36.4,45.27,55.6,65.23,61260,75710,94170,115650,135670,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,56260,4,9.017,0.94,,58.25,121150,1.2,33.13,44.75,57.9,71.87,83.32,68900,93070,120420,149490,173300,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,23420,4.9,3.754,1.4,,41.34,85990,1.3,20.72,27.55,38.33,53.29,67.32,43100,57310,79720,110840,140030,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,0,Cross-industry,cross-industry,1235,17-2061,Computer Hardware Engineers,detailed,3930,18.1,0.63,1.36,,58.21,121080,4,35.85,43.64,53.34,70.7,87.85,74570,90760,110940,147050,182740,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,0,Cross-industry,cross-industry,1235,25-1021,"Computer Science Teachers, Postsecondary",detailed,1080,17.9,0.173,0.8,,*,142520,8.9,*,*,*,*,*,56890,84770,126110,180660,#,TRUE,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,4030,16.3,0.646,0.97,,20.95,43580,2.6,13.64,16.4,19.96,24.85,30.11,28370,34120,41520,51680,62630,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,6610,9.5,1.06,1.03,,21.27,44240,2.9,12.58,15.94,20.22,25.98,31.67,26170,33150,42050,54040,65880,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,0,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,1150,11.5,0.185,1.06,,34.25,71240,2.9,19.68,26.26,33.76,40.18,50.13,40940,54620,70210,83580,104270,,
31140,"Louisville/Jefferson County, KY-IN",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,1500,6.2,2.293,0.78,,63.16,131380,2.5,36.01,47.9,61.3,75.91,92.66,74910,99640,127500,157890,192720,,
31140,"Louisville/Jefferson County, KY-IN",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,18330,6.9,27.932,0.9,,36.72,76380,1.9,18.02,25.34,35.26,47.11,58.74,37470,52710,73340,97980,122180,,
31140,"Louisville/Jefferson County, KY-IN",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,2370,19.6,3.606,0.9,,37.78,78590,3.6,19.63,26.67,36.54,47.48,58.98,40830,55480,76010,98760,122680,,
31140,"Louisville/Jefferson County, KY-IN",4,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,460,18.4,0.698,0.82,,43.32,90100,2.7,23.86,31.61,40.19,55.92,67.25,49630,65750,83590,116310,139890,,
31140,"Louisville/Jefferson County, KY-IN",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,960,10.9,1.456,1.15,,29.21,60750,3.6,16.78,20.09,25.89,35.49,48.14,34900,41790,53850,73830,100140,,
31140,"Louisville/Jefferson County, KY-IN",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,3130,10.8,4.769,1.08,,24.15,50220,2.6,13.79,16.75,22.66,29.89,37.69,28670,34840,47130,62170,78390,,
31140,"Louisville/Jefferson County, KY-IN",4,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,470,23.4,0.714,0.69,,43.75,91000,3.1,26.27,32.44,42.27,52.81,66.87,54640,67480,87910,109840,139090,,
31140,"Louisville/Jefferson County, KY-IN",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,1320,11.6,2.007,0.83,,35.88,74630,1.4,21.77,26.02,33.98,44.98,54.65,45280,54120,70670,93550,113660,,
31140,"Louisville/Jefferson County, KY-IN",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,560,49.2,0.859,0.63,,35.68,74220,2.3,23.24,27.68,34.66,43.63,49.63,48340,57580,72100,90750,103230,,
31140,"Louisville/Jefferson County, KY-IN",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,5420,12.4,8.254,0.86,,42.57,88550,1.9,25.23,33.21,42.12,52.85,61.39,52470,69070,87610,109930,127690,,
31140,"Louisville/Jefferson County, KY-IN",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,1450,26.8,2.216,0.83,,35.91,74700,3.3,18,26.75,34.83,43.68,56.46,37450,55650,72440,90850,117430,,
31140,"Louisville/Jefferson County, KY-IN",4,0,Cross-industry,cross-industry,1235,17-2061,Computer Hardware Engineers,detailed,**,**,**,**,,37.36,77720,12.6,21.22,24.25,33.9,47.01,59.82,44130,50440,70510,97780,124430,,
31140,"Louisville/Jefferson County, KY-IN",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,810,21.8,1.228,1.84,,18.56,38600,2.6,14.06,16,18.06,21.15,23.88,29250,33290,37560,43990,49680,,
31140,"Louisville/Jefferson County, KY-IN",4,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,500,20.3,0.763,0.74,,21.04,43760,2.1,15.08,17.82,21.15,24.07,27.97,31370,37070,43980,50070,58180,,
31140,"Louisville/Jefferson County, KY-IN",4,0,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,80,21.1,0.118,0.68,,22.72,47250,3.6,15.6,19.34,22.08,25.07,29.61,32450,40230,45930,52150,61580,,
31180,"Lubbock, TX",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,130,8.4,0.925,0.31,,58.15,120950,4.5,39.96,45.09,54.35,66.07,80.5,83110,93780,113060,137430,167430,,
31180,"Lubbock, TX",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,2370,4.5,16.373,0.53,,30.16,62730,2.5,16.47,21.57,28.4,36.93,47.27,34250,44870,59070,76820,98310,,
31180,"Lubbock, TX",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,210,7.4,1.457,0.36,,37.36,77710,2.6,25.82,30.65,36.09,42.82,50.93,53700,63760,75070,89070,105940,,
31180,"Lubbock, TX",4,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,50,16.8,0.317,0.37,,43.19,89840,5.8,28.14,33.65,43.06,51.59,60.14,58520,69980,89560,107300,125090,,
31180,"Lubbock, TX",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,80,19.7,0.546,0.43,,26.02,54120,2.8,18.42,22.3,25.98,29.3,33.63,38320,46380,54040,60950,69950,,
31180,"Lubbock, TX",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,710,6,4.876,1.11,,21.36,44430,3.2,12.51,16.55,20.89,26.33,30.91,26030,34420,43450,54760,64280,,
31180,"Lubbock, TX",4,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,120,20.8,0.829,0.8,,42.44,88280,10.5,23.66,29.37,38.15,55.81,70.46,49220,61090,79350,116080,146560,,
31180,"Lubbock, TX",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,320,16.5,2.172,0.9,,35.35,73530,2.3,23.73,27.6,33.28,41.7,50,49350,57410,69230,86730,104000,,
31180,"Lubbock, TX",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,210,14.5,1.471,1.08,,29.23,60800,4.2,20.48,23.89,28.22,31.88,39.89,42590,49690,58710,66300,82960,,
31180,"Lubbock, TX",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,310,13.8,2.151,0.22,,35.7,74250,2.8,22.66,28.17,35.28,43.22,48.99,47130,58590,73380,89900,101910,,
31180,"Lubbock, TX",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,180,18,1.216,0.45,,32.04,66640,4.8,19.22,25.62,29.88,38.52,48.69,39970,53280,62140,80110,101270,,
31180,"Lubbock, TX",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,**,**,**,**,,16.06,33410,2.5,11.27,13.07,15.42,18.25,22.26,23450,27180,32080,37950,46300,,
31180,"Lubbock, TX",4,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,30,16.8,0.236,0.23,,16.69,34700,4.4,12.39,14.02,15.96,18.45,22.94,25770,29160,33190,38370,47720,,
31340,"Lynchburg, VA",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,150,33.1,1.419,0.48,,58.35,121370,4.9,31.6,38.42,50.18,67.77,96.75,65730,79920,104380,140960,201250,,
